,Date,Maximum Temperature degrees (F),Minimum Temperature degrees (F),Precipitation (inches),Snow (inches),Snow Depth (inches),Year
28897,2017-05-13,80.0,54.0,0.00,0.00,0.00,2017
28898,2017-05-14,84.0,56.0,0.00,0.00,0.00,2017
28899,2017-05-15,70.0,60.0,0.24,0.00,0.00,2017
28900,2017-05-16,84.0,61.0,0.35,0.00,0.00,2017
28901,2017-05-17,72.0,54.0,1.81,0.00,0.00,2017
28902,2017-05-18,56.0,47.0,0.27,0.00,0.00,2017
28903,2017-05-19,57.0,44.0,0.00,0.00,0.00,2017
28904,2017-05-20,51.0,42.0,1.47,0.00,0.00,2017
28905,2017-05-21,52.0,46.0,0.04,0.00,0.00,2017
28906,2017-05-22,67.0,45.0,0.01,0.00,0.00,2017
28907,2017-05-23,61.0,49.0,0.01,0.00,0.00,2017
28908,2017-05-24,63.0,46.0,0.00,0.00,0.00,2017
28909,2017-05-25,71.0,50.0,0.01,0.00,0.00,2017
28910,2017-05-26,80.0,61.0,0.00,0.00,0.00,2017
28911,2017-05-27,72.0,55.0,T,0.00,0.00,2017
28912,2017-05-28,73.0,56.0,0.02,0.00,0.00,2017
28913,2017-05-29,65.0,54.0,T,0.00,0.00,2017
28914,2017-05-30,60.0,53.0,T,0.00,0.00,2017
28915,2017-05-31,75.0,51.0,0.00,0.00,0.00,2017
28916,2017-06-01,79.0,49.0,0.00,0.00,0.00,2017
28917,2017-06-02,90.0,58.0,T,0.00,0.00,2017
28918,2017-06-03,90.0,68.0,0.00,0.00,0.00,2017
28919,2017-06-04,90.0,63.0,0.00,0.00,0.00,2017
28920,2017-06-05,82.0,61.0,0.00,0.00,0.00,2017
28921,2017-06-06,82.0,58.0,0.00,0.00,0.00,2017
28922,2017-06-07,88.0,61.0,0.02,0.00,0.00,2017
28923,2017-06-08,85.0,69.0,0.00,0.00,0.00,2017
28924,2017-06-09,86.0,63.0,0.00,0.00,0.00,2017
28925,2017-06-10,96.0,77.0,0.00,0.00,0.00,2017
28926,2017-06-11,79.0,61.0,1.82,T,0.00,2017
28927,2017-06-12,83.0,66.0,0.20,0.00,0.00,2017
28928,2017-06-13,91.0,66.0,0.14,0.00,0.00,2017
28929,2017-06-14,85.0,66.0,0.08,0.00,0.00,2017
28930,2017-06-15,88.0,67.0,0.00,0.00,0.00,2017
28931,2017-06-16,86.0,65.0,T,0.00,0.00,2017
28932,2017-06-17,85.0,63.0,0.20,0.00,0.00,2017
28933,2017-06-18,73.0,60.0,0.01,0.00,0.00,2017
28934,2017-06-19,74.0,60.0,0.00,0.00,0.00,2017
28935,2017-06-20,76.0,59.0,0.25,0.00,0.00,2017
28936,2017-06-21,81.0,59.0,0.00,0.00,0.00,2017
28937,2017-06-22,72.0,63.0,0.49,0.00,0.00,2017
28938,2017-06-23,74.0,58.0,0.00,0.00,0.00,2017
28939,2017-06-24,66.0,54.0,T,0.00,0.00,2017
28940,2017-06-25,69.0,54.0,T,0.00,0.00,2017
28941,2017-06-26,73.0,50.0,0.00,0.00,0.00,2017
28942,2017-06-27,77.0,55.0,0.00,0.00,0.00,2017
28943,2017-06-28,83.0,61.0,0.91,0.00,0.00,2017
28944,2017-06-29,77.0,65.0,0.00,0.00,0.00,2017
28945,2017-06-30,80.0,62.0,0.11,0.00,0.00,2017
28946,2017-07-01,77.0,61.0,0.01,0.00,0.00,2017
28947,2017-07-02,80.0,65.0,0.00,0.00,0.00,2017
28948,2017-07-03,81.0,63.0,0.00,0.00,0.00,2017
28949,2017-07-04,86.0,67.0,0.00,0.00,0.00,2017
28950,2017-07-05,92.0,73.0,T,0.00,0.00,2017
28951,2017-07-06,94.0,76.0,0.00,0.00,0.00,2017
28952,2017-07-07,84.0,65.0,0.00,0.00,0.00,2017
28953,2017-07-08,85.0,62.0,0.00,0.00,0.00,2017
28954,2017-07-09,85.0,67.0,0.37,0.00,0.00,2017
28955,2017-07-10,86.0,69.0,0.00,0.00,0.00,2017
28956,2017-07-11,87.0,65.0,0.00,0.00,0.00,2017
28957,2017-07-12,88.0,69.0,0.03,0.00,0.00,2017
28958,2017-07-13,71.0,58.0,T,0.00,0.00,2017
28959,2017-07-14,79.0,59.0,0.00,0.00,0.00,2017
28960,2017-07-15,96.0,63.0,0.00,0.00,0.00,2017
28961,2017-07-16,87.0,67.0,0.00,0.00,0.00,2017
28962,2017-07-17,92.0,68.0,0.63,0.00,0.00,2017
28963,2017-07-18,82.0,66.0,0.08,0.00,0.00,2017
28964,2017-07-19,83.0,62.0,1.17,0.00,0.00,2017
28965,2017-07-20,89.0,68.0,0.00,0.00,0.00,2017
28966,2017-07-21,83.0,69.0,T,0.00,0.00,2017
28967,2017-07-22,91.0,71.0,0.00,0.00,0.00,2017
28968,2017-07-23,79.0,64.0,0.00,0.00,0.00,2017
28969,2017-07-24,79.0,60.0,0.00,0.00,0.00,2017
28970,2017-07-25,85.0,67.0,0.39,0.00,0.00,2017
28971,2017-07-26,84.0,69.0,0.44,0.00,0.00,2017
28972,2017-07-27,85.0,66.0,0.00,0.00,0.00,2017
28973,2017-07-28,84.0,65.0,0.00,0.00,0.00,2017
28974,2017-07-29,84.0,64.0,0.00,0.00,0.00,2017
28975,2017-07-30,86.0,64.0,0.00,0.00,0.00,2017
28976,2017-07-31,85.0,69.0,0.00,0.00,0.00,2017
28977,2017-08-01,89.0,67.0,0.00,0.00,0.00,2017
28978,2017-08-02,84.0,67.0,0.00,0.00,0.00,2017
28979,2017-08-03,67.0,54.0,0.29,0.00,0.00,2017
28980,2017-08-04,78.0,54.0,T,0.00,0.00,2017
28981,2017-08-05,79.0,57.0,0.29,0.00,0.00,2017
28982,2017-08-06,76.0,62.0,0.09,0.00,0.00,2017
28983,2017-08-07,82.0,57.0,0.00,0.00,0.00,2017
28984,2017-08-08,84.0,62.0,0.00,0.00,0.00,2017
28985,2017-08-09,71.0,63.0,0.57,0.00,0.00,2017
28986,2017-08-10,74.0,61.0,0.10,0.00,0.00,2017
28987,2017-08-11,80.0,58.0,0.00,0.00,0.00,2017
28988,2017-08-12,80.0,58.0,0.00,0.00,0.00,2017
28989,2017-08-13,72.0,61.0,1.00,0.00,0.00,2017
28990,2017-08-14,76.0,62.0,0.01,0.00,0.00,2017
28991,2017-08-15,78.0,59.0,0.00,0.00,0.00,2017
28992,2017-08-16,78.0,64.0,1.94,0.00,0.00,2017
28993,2017-08-17,74.0,63.0,0.08,0.00,0.00,2017
28994,2017-08-18,75.0,60.0,0.16,0.00,0.00,2017
28995,2017-08-19,80.0,59.0,0.00,0.00,0.00,2017
28996,2017-08-20,86.0,66.0,0.00,0.00,0.00,2017
28997,2017-08-21,80.0,66.0,0.19,0.00,0.00,2017
28998,2017-08-22,76.0,60.0,0.00,0.00,0.00,2017
28999,2017-08-23,77.0,56.0,0.00,0.00,0.00,2017
29000,2017-08-24,73.0,59.0,0.01,0.00,0.00,2017
29001,2017-08-25,71.0,57.0,0.55,0.00,0.00,2017
29002,2017-08-26,67.0,60.0,1.22,0.00,0.00,2017
29003,2017-08-27,73.0,63.0,0.24,0.00,0.00,2017
29004,2017-08-28,74.0,61.0,0.00,0.00,0.00,2017
29005,2017-08-29,80.0,58.0,0.00,0.00,0.00,2017
29006,2017-08-30,83.0,62.0,0.01,0.00,0.00,2017
29007,2017-08-31,71.0,56.0,0.00,0.00,0.00,2017
29008,2017-09-01,72.0,53.0,T,0.00,0.00,2017
29009,2017-09-02,82.0,64.0,T,0.00,0.00,2017
29010,2017-09-03,85.0,60.0,0.00,0.00,0.00,2017
29011,2017-09-04,76.0,55.0,0.07,0.00,0.00,2017
29012,2017-09-05,65.0,51.0,T,0.00,0.00,2017
29013,2017-09-06,68.0,49.0,0.00,0.00,0.00,2017
29014,2017-09-07,76.0,49.0,0.00,0.00,0.00,2017
29015,2017-09-08,68.0,52.0,0.00,0.00,0.00,2017
29016,2017-09-09,76.0,53.0,0.00,0.00,0.00,2017
29017,2017-09-10,81.0,61.0,T,0.00,0.00,2017
29018,2017-09-11,82.0,60.0,0.00,0.00,0.00,2017
29019,2017-09-12,85.0,63.0,0.00,0.00,0.00,2017
29020,2017-09-13,87.0,64.0,0.00,0.00,0.00,2017
29021,2017-09-14,91.0,66.0,0.00,0.00,0.00,2017
29022,2017-09-15,84.0,70.0,T,0.00,0.00,2017
29023,2017-09-16,80.0,58.0,0.04,0.00,0.00,2017
29024,2017-09-17,67.0,52.0,0.00,0.00,0.00,2017
29025,2017-09-18,59.0,55.0,0.37,0.00,0.00,2017
29026,2017-09-19,80.0,59.0,0.00,0.00,0.00,2017
29027,2017-09-20,75.0,58.0,0.04,0.00,0.00,2017
29028,2017-09-21,84.0,53.0,0.00,0.00,0.00,2017
29029,2017-09-22,94.0,73.0,0.00,0.00,0.00,2017
29030,2017-09-23,90.0,73.0,0.00,0.00,0.00,2017
29031,2017-09-24,90.0,70.0,T,0.00,0.00,2017
29032,2017-09-25,71.0,58.0,0.41,0.00,0.00,2017
29033,2017-09-26,65.0,53.0,0.11,0.00,0.00,2017
29034,2017-09-27,66.0,48.0,0.00,0.00,0.00,2017
29035,2017-09-28,75.0,52.0,T,0.00,0.00,2017
29036,2017-09-29,66.0,48.0,0.00,0.00,0.00,2017
29037,2017-09-30,69.0,46.0,0.00,0.00,0.00,2017
29038,2017-10-01,63.0,55.0,0.29,0.00,0.00,2017
29039,2017-10-02,71.0,55.0,2.18,0.00,0.00,2017
29040,2017-10-03,72.0,52.0,0.12,0.00,0.00,2017
29041,2017-10-04,60.0,46.0,0.00,0.00,0.00,2017
29042,2017-10-05,65.0,48.0,T,0.00,0.00,2017
29043,2017-10-06,60.0,48.0,0.44,0.00,0.00,2017
29044,2017-10-07,67.0,54.0,0.17,0.00,0.00,2017
29045,2017-10-08,72.0,50.0,0.00,0.00,0.00,2017
29046,2017-10-09,57.0,40.0,0.00,0.00,0.00,2017
29047,2017-10-10,52.0,34.0,0.00,0.00,0.00,2017
29048,2017-10-11,56.0,38.0,0.00,0.00,0.00,2017
29049,2017-10-12,64.0,53.0,T,0.00,0.00,2017
29050,2017-10-13,61.0,45.0,0.00,0.00,0.00,2017
29051,2017-10-14,59.0,44.0,0.53,0.00,0.00,2017
29052,2017-10-15,53.0,41.0,0.03,0.00,0.00,2017
29053,2017-10-16,66.0,39.0,0.00,0.00,0.00,2017
29054,2017-10-17,73.0,47.0,0.00,0.00,0.00,2017
29055,2017-10-18,73.0,48.0,0.00,0.00,0.00,2017
